Unnamed: 0,Brand,Price,Processor_Name,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,SSD,HDD,Adapter,Battery_Life,Battery_Life_num
1167,Acer,179999.0,Intel Core i9 (14th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.29090909090909095,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",1024 GB SSD Storage,No HDD,1.0, Upto 6 Hrs Battery Life,6.0
1168,Acer,44999.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR4 RAM ,0.32727272727272727,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 7 Hrs Battery Life,7.0
1169,Honor,56490.0,Intel Core i5 (13th Gen), 8 GB Expandable,8 GB LP, LPDDR4X RAM ,0.38181818181818183,LCD,16 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11.5 Hrs Battery Life,11.5
1171,Honor,58990.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR4X RAM ,0.38181818181818183,LCD,16 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11.5 Hrs Battery Life,11.5
1172,Honor,56490.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR4X RAM ,0.38181818181818183,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
1173,Lenovo,36499.0,Intel Core i3 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.6,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
1181,MSI,189990.0,Intel Core Ultra 9, 32 GB Expandable,32 GB LP, LPDDR5 RAM ,0.8727272727272727,LED,16.1 ,"GeForce RTX 4060 GPU, 8 GB",1024 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
1183,HP,41990.0,AMD Hexa-Core Ryzen 5 Processor,Not Expandable,16 GB , DDR4 RAM,0.0,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1186,Honor,54490.0,Intel Core i5 (13th Gen), 8 GB Expandable,8 GB LP, LPDDR4X RAM ,0.38181818181818183,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11.5 Hrs Battery Life,11.5
1191,Acer,31999.0,Intel Core i3 (12th Gen), 64 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
1198,Lenovo,63990.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR5 RAM,0.6,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.4090909090909091, Upto 5 Hrs Battery Life,5.0
1200,HP,67999.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1202,Samsung,108990.0,Intel Core 5 (Series 1),Not Expandable,16 GB LP, LPDDR5 RAM,0.2545454545454545,LED,15.6 ,Graphics,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8.7 Hrs Battery Life,8.7
1205,Acer,94990.0,AMD Octa-Core Ryzen 7 Processor, 32 GB Expandable,8 GB , DDR5 RAM ,0.0,LCD,16 ,"GeForce RTX 4050 GPU, 6 GB",512 GB SSD Storage,No HDD,1.0, Upto 10 Hrs Battery Life,10.0
1208,Lenovo,50990.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB , DDR4 RAM,0.32727272727272727,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1209,Lenovo,25999.0,Intel Celeron Dual-Core, 8 GB Expandable,8 GB , DDR4 RAM ,0.2,LCD,15.6 ,UHD 600,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 10 Hrs Battery Life,10.0
1210,Samsung,109990.0,Intel Core Ultra 5, 32 GB Expandable,16 GB LP, LPDDR5X RAM ,0.7636363636363637,LED,16 ,Arc,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.5 Hrs Battery Life,7.5
1212,Dell,64999.0,Intel Core i3 (13th Gen),Not Expandable,8 GB LP, LPDDR5 RAM,0.29090909090909095,LCD,14 ,Iris Xe,1024 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1213,Lenovo,99000.0,Intel Core i5 (11th Gen), 8 GB Expandable,8 GB LP, LPDDR4X RAM ,0.2545454545454545,LED,13.3 ,UHD,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 10.4 Hrs Battery Life,10.4
1215,ASUS,76999.0,Intel Core i7 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.41818181818181815,LCD,14 ,"GeForce RTX 2050 GPU, 4 GB",1024 GB SSD Storage,No HDD,0.2727272727272727, Upto 6 Hrs Battery Life,6.0
1217,Lenovo,449990.0,Intel Core i9 (13th Gen), 32 GB Expandable,32 GB , DDR5 RAM ,0.4,LCD,16 ,"GeForce RTX 4090 GPU, 16 GB",2048 GB SSD Storage,No HDD,1.0, Upto 6.5 Hrs Battery Life,6.5
1221,ASUS,79800.0,Intel Core i5 (12th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.36363636363636365,LCD,16 ,"GeForce RTX 4050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.36363636363636365, Upto 5 Hrs Battery Life,5.0
1223,Dell,102890.0,Intel Core i7 (13th Gen),Not Expandable,16 GB , DDR5 RAM,0.8545454545454546,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",1024 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1227,MSI,94990.0,AMD Octa-Core Ryzen 7, 64 GB Expandable,16 GB , DDR5 RAM ,0.5636363636363636,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",1024 GB SSD Storage,No HDD,0.6060606060606061, Upto 3 Hrs Battery Life,3.0
1229,Lenovo,48990.0,Intel Core i5 (11th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.43636363636363634,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
1232,Dell,80390.0,Intel Core i5 (13th Gen), 16 GB Expandable,8 GB LP, LPDDR5 RAM ,0.6181818181818182,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1234,HP,96900.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB , DDR5 RAM ,0.7636363636363637,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 13 Hrs Battery Life,13.0
1236,HP,125700.0,Intel Core i7 (12th Gen), 16 GB Expandable,16 GB , DDR5 RAM ,0.7636363636363637,LCD,14 ,Integrated,1024 GB SSD Storage,No HDD,0.0,Upto 13 Hrs Battery Life,13.0
1239,MSI,79990.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.6,LCD,14 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
1240,Lenovo,88990.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.5636363636363636,LCD,16 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.4090909090909091, Upto 8 Hrs Battery Life,8.0
1243,Acer,56990.0,Intel Core i5 (13th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.8545454545454546,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1246,Lenovo,69190.0,AMD Hexa-Core Ryzen 5,Not Expandable,16 GB LP, LPDDR4X RAM,0.36363636363636365,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
1249,Dell,85990.0,Intel Core i7 (11th Gen) Processor, 32 GB Expandable,16 GB , DDR4 RAM ,0.0,LCD,14 ,Integrated,512 GB SSD Storage,No HDD,0.0,Upto 4 Hrs Battery Life,4.0
1250,MSI,219990.0,Intel Core i7 (13th Gen), 64 GB Expandable,32 GB , DDR5 RAM ,0.8727272727272727,LCD,16.1 ,"GeForce RTX 4060 GPU, 8 GB",1024 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
1252,Lenovo,44190.0,Intel Core i3 (13th Gen),Not Expandable,8 GB LP, LPDDR5 RAM,0.6,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1253,ASUS,84990.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.4727272727272727,LCD,16 ,"GeForce RTX 4050 GPU, 6 GB",512 GB SSD Storage,No HDD,0.36363636363636365, Upto 3 Hrs Battery Life,3.0
1257,Lenovo,42990.0,Intel Core i5 (11th Gen) Processor, 16 GB Expandable,8 GB , DDR4 RAM ,0.0,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
1261,Lenovo,68990.0,Intel Core i5 (13th Gen),Not Expandable,16 GB LP, LPDDR5 RAM,0.6181818181818182,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
1265,Dell,38490.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.14545454545454548,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
1267,Lenovo,56389.0,AMD Hexa-Core Ryzen 5, 32 GB Expandable,16 GB , DDR5 RAM ,0.36363636363636365,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
1268,Lenovo,79990.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB , DDR4 RAM,0.5636363636363636,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.5151515151515151, Upto 5 Hrs Battery Life,5.0
1269,Lenovo,58990.0,Intel Core i3 (13th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.21818181818181817,LCD,14 ,Integrated,512 GB SSD Storage,No HDD,0.0,Upto 11 Hrs Battery Life,11.0
1276,Dell,43000.0,Intel Core i3 (13th Gen),Not Expandable,8 GB LP, LPDDR5 RAM,0.14545454545454548,LCD,15.6 ,UHD,256 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
1297,Samsung,281990.0,Intel Core i9 (13th Gen) Processor,Not Expandable,32 GB RAM, RAM,0.0,LED,16 ,GeForce RTX 4070,1024 GB SSD Storage,No HDD,0.23030303030303031, Upto 17.5 Hrs Battery Life,17.5
1298,ASUS,112990.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.34545454545454546,LED,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1300,HP,62899.0,Intel Core i5 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 7.45 Hrs Battery Life,7.45
1301,Lenovo,61900.0,AMD Hexa-Core Ryzen 5,Not Expandable,8 GB , DDR4 RAM,0.38181818181818183,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
1306,Lenovo,503890.0,Intel Core i9 (12th Gen), 32 GB Expandable,32 GB , DDR5 RAM ,0.41818181818181815,LCD,16 ,"GeForce RTX 3080 Ti GPU, 16 GB",1024 GB SSD Storage,No HDD,0.9090909090909091, Upto 7 Hrs Battery Life,7.0
1308,Dell,81300.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.21818181818181817,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
1311,Lenovo,87699.0,Intel Core i7 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.509090909090909,LCD,14 ,"GeForce MX450 GPU, 2 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
1312,Lenovo,85999.0,AMD Octa-Core Ryzen 7,Not Expandable,8 GB , DDR4 RAM,0.7636363636363637,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.0, Upto 12.8 Hrs Battery Life,12.8
1321,HP,22990.0,AMD Dual-Core Athlon,Not Expandable,4 GB , DDR4 RAM,0.41818181818181815,LCD,14 ,Radeon,NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 4 Hrs Battery Life,4.0
1326,HP,221499.0,Intel Core i9 (11th Gen),Not Expandable,32 GB , DDR4 RAM,0.45454545454545453,LCD,15.6 ,"T1200 GPU, 4 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
1334,HP,247900.0,Intel Core i7 (11th Gen), 64 GB Expandable,32 GB , DDR4 RAM ,0.49090909090909096,LCD,15.6 ,"Quadro T2000  GPU, 4 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
1335,Acer,68899.0,Intel Core i5 (11th Gen),Not Expandable,16 GB LP, LPDDR4X RAM,0.45454545454545453,LCD,16.1 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
1337,ASUS,31999.0,Intel Core i3 (11th Gen), 12 GB Expandable,4 GB , DDR4 RAM ,0.3090909090909091,LCD,15.6 ,Integrated HD,256 GB SSD Storage,No HDD,0.13636363636363635, Upto 5 Hrs Battery Life,5.0
1338,Lenovo,109990.0,Intel Core i7 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.509090909090909,LCD,15.6 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 9.3 Hrs Battery Life,9.3
1345,Dell,58499.0,AMD Hexa-Core Ryzen 5, 32 GB Expandable,16 GB , DDR4 RAM ,0.7272727272727273,LCD,16 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1346,AVITA,132590.0,Intel Core i7 (10th Gen),Not Expandable,16 GB , DDR4 RAM,0.32727272727272727,LCD,14 ,UHD Graphics 620,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
1347,Acer,44206.0,Intel Core i5 (11th Gen), 16 GB Expandable,8 GB , DDR3 RAM ,0.7636363636363637,LCD,15.6 ,Iris Xe,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 9 Hrs Battery Life,9.0
1355,Acer,92990.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",256 GB SSD Storage , 1024 GB HDD Storage,0.5454545454545454, Upto 10 Hrs Battery Life,10.0
1359,Lenovo,86999.0,Intel Core i7 (11th Gen) Processor,Not Expandable,16 GB , DDR4 RAM,0.0,LED,14 ,"Quadro T50 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 5 Hrs Battery Life,5.0
1365,Dell,92999.0,Intel Core i5 (10th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.29090909090909095,LED,13.3 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 14 Hrs Battery Life,14.0
1367,Lenovo,155411.0,Intel Core i5 (10th Gen),Not Expandable,16 GB , DDR4 RAM,0.29090909090909095,LED,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 16 Hrs Battery Life,16.0
1368,ASUS,66990.0,AMD Hexa-Core Ryzen 5,Not Expandable,8 GB , DDR4 RAM,0.38181818181818183,LED,14.1 ,Radeon,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1369,Lenovo,34990.0,Intel Core i3 (10th Gen),Not Expandable,8 GB , DDR4 RAM,0.38181818181818183,LED,14 ,UHD,256 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
1373,ASUS,58990.0,Intel Core i5 (13th Gen),Not Expandable,16 GB , DDR4 RAM,0.23636363636363636,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
1374,Lenovo,119990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB LP, LPDDR5 RAM,0.6181818181818182,LCD,13.3 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
1375,MSI,74999.0,Intel Core i5 (11th Gen), 64 GB Expandable,8 GB , DDR4 RAM ,0.49090909090909096,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 4 Hrs Battery Life,4.0
1380,ASUS,173885.0,AMD Octa-Core Ryzen 9,Not Expandable,16 GB , DDR5 RAM,0.8727272727272727,LCD,14 ,"Radeon RX 6700S GPU, 8 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1381,Fujitsu,68990.0,Intel Core i7 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.6181818181818182,LCD,13.3 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
1388,ASUS,58990.0,Intel Core i5 (13th Gen),Not Expandable,16 GB , DDR4 RAM,0.23636363636363636,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
1392,Dell,76000.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR4 RAM ,0.36363636363636365,LCD,16 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
1397,Lenovo,133329.0,Intel Core i7 (12th Gen),Not Expandable,16 GB LP, LPDDR5 RAM,0.8727272727272727,LCD,14 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 14 Hrs Battery Life,14.0
1400,Lenovo,34990.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.5454545454545454,LCD,14 ,UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1403,Microsoft,95046.0,Intel Core i5 (12th Gen), 8 GB Expandable,8 GB LP, LPDDR5 RAM ,0.7636363636363637,LCD,13.5 ,Integrated,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 18 Hrs Battery Life,18.0
1404,ASUS,78990.0,Intel Core i7 (10th Gen),Not Expandable,8 GB , DDR4 RAM,0.32727272727272727,LED,15.6 ,"GeForce MX250 GPU, 2 GB",256 GB SSD Storage , 1024 GB HDD Storage,0.0,Upto 7 Hrs Battery Life,7.0
1406,Microsoft,134990.0,Intel Core i7 (12th Gen),Not Expandable,8 GB LP, LPDDR5X RAM,0.8545454545454546,LCD,15 ,Iris Xe,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 17 Hrs Battery Life,17.0
1407,Dell,39990.0,Intel Core i3 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7272727272727273,LED,15.6 ,UHD,256 GB SSD Storage , 1024 GB HDD Storage,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
1409,HP,85310.0,AMD Hexa-Core Ryzen 5, 32 GB Expandable,8 GB , DDR5 RAM ,0.6,LCD,16.1 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11.45 Hrs Battery Life,11.45
1411,Lenovo,37990.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.5454545454545454,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1413,Microsoft,73999.0,Intel Core i5 (11th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.43636363636363634,LCD,12.4 ,Iris Xe,128 GB SSD Storage,No HDD,0.19696969696969696, Upto 13.5 Hrs Battery Life,13.5
1414,ASUS,151990.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB , DDR5 RAM,0.8545454545454546,LCD,14 ,"Radeon RX 6700S GPU, 8 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
1415,Lenovo,22283.0,AMD Dual-Core Athlon, 16 GB Expandable,4 GB , DDR4 RAM ,0.41818181818181815,LCD,14 ,Radeon,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 11 Hrs Battery Life,11.0
1416,ASUS,30790.0,Intel Pentium Quad-Core, 8 GB Expandable,4 GB , DDR4 RAM ,0.2,LCD,15.6 ,UHD 605,NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1417,Microsoft,80999.0,Intel Core i5 (11th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.43636363636363634,LCD,12.4 ,Iris Xe,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 13.5 Hrs Battery Life,13.5
1422,Dell,73890.0,AMD Hexa-Core Ryzen 5, 32 GB Expandable,8 GB , DDR4 RAM ,0.6,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.1696969696969697, Upto 10 Hrs Battery Life,10.0
1423,Apple,106990.0,Intel Core i5 (8th Gen),Not Expandable,8 GB LP, LPDDR3 RAM,0.29090909090909095,LED,13.3 ,UHD 617,128 GB SSD Storage,No HDD,0.0, Upto 13 Hrs Battery Life,13.0
1429,Apple,89990.0,Intel Core i5 (8th Gen),Not Expandable,8 GB LP, LPDDR3 RAM,0.29090909090909095,LED,13.3 ,UHD 617,128 GB SSD Storage,No HDD,0.1484848484848485, Upto 12 Hrs Battery Life,12.0
1430,Apple,71000.0,Intel Core i5 (8th Gen),Not Expandable,8 GB LP, LPDDR3 RAM,0.29090909090909095,LED,13.3 ,UHD 617,128 GB SSD Storage,No HDD,0.1484848484848485, Upto 12 Hrs Battery Life,12.0
1432,Apple,108990.0,Intel Core i5 (8th Gen),Not Expandable,8 GB LP, LPDDR3 RAM,0.29090909090909095,LED,13.3 ,UHD 617,128 GB SSD Storage,No HDD,0.0, Upto 13 Hrs Battery Life,13.0
1433,Apple,106990.0,1.6 Ghz Processor,Not Expandable,8 GB LP, LPDDR3 RAM,0.0,LED,13.3 ,UHD 617,128 GB SSD Storage,No HDD,0.0, Upto 13 Hrs Battery Life,13.0
1434,HP,106990.0,AMD Octa-Core Ryzen 7 Processor, 16 GB Expandable,16 GB , DDR4 RAM ,0.0,LED,15.6 ,"GeForce RTX 3060 GPU, 6 GB",1024 GB SSD Storage,No HDD,0.0,Upto 12.5 Hrs Battery Life,12.5
1444,HP,48490.0,Intel Core i3 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7272727272727273,LCD,14 ,UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
1450,Acer,37999.0,AMD Quad-Core Ryzen 5, 12 GB Expandable,8 GB , DDR4 RAM ,0.6181818181818182,LED,15.6 ,Radeon Vega 8,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 11 Hrs Battery Life,11.0
1452,HP,64890.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB , DDR4 RAM,0.7636363636363637,LCD,15.6 ,"Geforce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0, Upto 9 Hrs Battery Life,9.0
1455,Lenovo,52990.0,Intel Core i5 (8th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.41818181818181815,LED,15.6 ,"GeForce GTX 1050 GPU, 4 GB",NO SSD,1024 GB HDD Storage,0.15757575757575756, Upto 9.5 Hrs Battery Life,9.5
1456,Lenovo,22000.0,AMD Dual-Core A6 APU,Not Expandable,4 GB , DDR4 RAM,0.36363636363636365,LED,15.6 ,Radeon R5,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 5 Hrs Battery Life,5.0
1457,ASUS,76990.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.4727272727272727,LED,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.2727272727272727, Upto 8 Hrs Battery Life,8.0
1461,Lenovo,33994.0,Intel Core i3 (10th Gen) Processor, 12 GB Expandable,8 GB , DDR4 RAM ,0.0,LCD,15.6 ,UHD,NO SSD,1024 GB HDD Storage,0.0,Upto 8 Hrs Battery Life,8.0
1465,Lenovo,55000.0,Intel Core i5 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.18181818181818182,LED,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
1468,Dell,43899.0,Intel Core i3 (10th Gen), 32 GB Expandable,4 GB , DDR4 RAM ,0.21818181818181817,LED,15.6 ,UHD,256 GB SSD Storage , 1024 GB HDD Storage,0.0,Upto 6 Hrs Battery Life,6.0
1471,HP,61990.0,Intel Core i5 (7th Gen),Not Expandable,8 GB , DDR4 RAM,0.45454545454545453,LED,14 ,"GeForce 940MX GPU, 2 GB",8 GB SSD Storage , 1024 GB HDD Storage,0.12424242424242424, Upto 10.5 Hrs Battery Life,10.5
1476,Lenovo,71175.0,Intel Core i5 (7th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.45454545454545453,LED,14 ,HD 620,NO SSD,1024 GB HDD Storage,0.10606060606060606, Upto 10 Hrs Battery Life,10.0
1479,Lenovo,62116.0,Intel Core i5 (7th Gen),Not Expandable,8 GB , DDR4 RAM,0.45454545454545453,LED,14 ,HD 620,128 GB SSD Storage , 1024 GB HDD Storage,0.0,Upto 4 Hrs Battery Life,4.0
1480,Lenovo,54990.0,Intel Core i5 (8th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.41818181818181815,LED,15.6 ,"GeForce GTX 1050 GPU, 4 GB",16 GB SSD Storage , 1024 GB HDD Storage,0.4090909090909091, Upto 8 Hrs Battery Life,8.0
1481,Lenovo,37498.0,Intel Core i3 (6th Gen), 8 GB Expandable,4 GB , DDR4 RAM ,0.36363636363636365,LED,15.6 ,HD 520,NO SSD,2048 GB HDD Storage,0.0,Upto 5 Hrs Battery Life,5.0
1486,HP,28750.0,Intel Core i3 (7th Gen),Not Expandable,4 GB , DDR4 RAM,0.41818181818181815,LED,14 ,HD 620,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
1499,Apple,89990.0,Intel Core M3 (7th Gen),Not Expandable,8 GB LP, LPDDR3 RAM,0.2,LED,12 ,HD 615,256 GB SSD Storage,No HDD,0.12424242424242424, Upto 10 Hrs Battery Life,10.0
1501,AVITA,41999.0,Intel Core i5 (8th Gen),Not Expandable,8 GB , DDR3 RAM,0.29090909090909095,LED,14 ,UHD 620,512 GB SSD Storage,No HDD,0.10909090909090909, Upto 10 Hrs Battery Life,10.0
1510,Acer,26990.0,AMD Dual-Core Athlon, 12 GB Expandable,4 GB , DDR4 RAM ,0.41818181818181815,LED,15.6 ,Radeon,NO SSD,1024 GB HDD Storage,0.0, Upto 9 Hrs Battery Life,9.0
